Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value,,,,,
2021,194699,"Pasture, Range",71,San Bernardino,1349000,,,,,13489000,,,,,
2021,194699,"Pasture, Range",73,San Diego,176000,,,,,962000,,,,,
2021,194699,"Pasture, Range",77,San Joaquin,120000,,,,,3600000,,,,,
2021,194699,"Pasture, Range",79,San Luis Obispo,,,,,,7084000,,,,,
2021,194699,"Pasture, Range",81,San Mateo,24500,,,,,687000,,,,,
2021,194699,"Pasture, Range",83,Santa Barbara,568000,,,,,6071000,,,,,
2021,194699,"Pasture, Range",85,Santa Clara,254000,,,,,3300000,,,,,
2021,194699,"Pasture, Range",89,Shasta,293000,,,,,2930000,,,,,
2021,194699,"Pasture, Range",91,Sierra,47600,,,,,951000,,,,,
2021,194699,"Pasture, Range",93,Siskiyou,594000,,,,,5931000,,,,,
2021,194699,"Pasture, Range",95,Solano,188000,,,,,3309000,,,,,
2021,194699,"Pasture, Range",97,Sonoma,309000,,,,,5650000,,,,,
2021,194699,"Pasture, Range",99,Stanislaus,401000,,,,,13931000,,,,,
2021,194699,"Pasture, Range",103,Tehama,914000,,,,,9778000,,,,,
2021,194699,"Pasture, Range",107,Tulare,615000,,,,,23124000,,,,,
2021,194699,"Pasture, Range",109,Tuolumne,333000,,,,,5465000,,,,,
2021,194699,"Pasture, Range",111,Ventura,195000,,,,,350000,,,,,
2021,194699,"Pasture, Range",113,Yolo,30100,,,,,782000,,,,,
2021,194699,"Pasture, Range",115,Yuba,187000,,,,,4116000,,,,,
2021,194699,"Pasture, Range",998,Sum of Others,918000,,,,,15483000,,,,,
2021,194699,"Pasture, Range",999,State Total,17641900,,,,,306751500,,,,,
2021,,"Peaches, All",7,Butte,1340,14.55,19500,499.69,Tons,9744000,,,,,
2021,,"Peaches, All",13,Contra Costa,121,3.86,467,3059.96,Tons,1429000,,,,,
2021,,"Peaches, All",17,El Dorado,110,4.67,514,5480.54,Tons,2817000,,,,,
2021,,"Peaches, All",19,Fresno,18000,10.11,182000,1232.42,Tons,224301000,,,,,
2021,,"Peaches, All",31,Kings,2410,14.31,34500,928.81,Tons,32044000,,,,,
2021,,"Peaches, All",47,Merced,2900,16.52,47900,480.5,Tons,23016000,,,,,
2021,,"Peaches, All",61,Placer,94,1.86,175,2000,Tons,350000,,,,,
2021,,"Peaches, All",65,Riverside,100,3,300,2900,Tons,870000,,,,,
2021,,"Peaches, All",77,San Joaquin,1620,14.51,23500,480.38,Tons,11289000,,,,,
2021,,"Peaches, All",93,Siskiyou,5,,,,,84000,,,,,
2021,,"Peaches, All",99,Stanislaus,3390,,,,,31238000,,,,,
2021,,"Peaches, All",107,Tulare,12100,13.97,169000,1164.87,Tons,196863000,,,,,
2021,,"Peaches, All",115,Yuba,2100,9.57,20100,579.35,Tons,11645000,,,,,
2021,,"Peaches, All",998,Sum of Others,9300,,,,,81336000,,,,,
2021,,"Peaches, All",999,State Total,53590,12.18,497956,1032.96,Tons,627026000,,,,,
2021,212399,"Peaches, Clingstone",19,Fresno,1970,15.48,30500,522,Tons,15921000,,,,,
2021,212399,"Peaches, Clingstone",31,Kings,816,17.65,14400,509.24,Tons,7333000,,,,,
2021,212399,"Peaches, Clingstone",47,Merced,1320,15.23,20100,521.34,Tons,10479000,,,,,
2021,212399,"Peaches, Clingstone",77,San Joaquin,1050,11.62,12200,514.18,Tons,6273000,,,,,
2021,212399,"Peaches, Clingstone",101,Sutter,7780,14.4,112000,497.9,Tons,55765000,,,,,
2021,212399,"Peaches, Clingstone",107,Tulare,1030,16.31,16800,521.01,Tons,8753000,,,,,
2021,212399,"Peaches, Clingstone",115,Yuba,2100,9.57,20100,579.35,Tons,11645000,,,,,
2021,212399,"Peaches, Clingstone",998,Sum of Others,450,,,,,5165000,,,,,
2021,212399,"Peaches, Clingstone",999,State Total,16516,14.07,226100,513.8,Tons,121334000,,,,,
2021,212199,"Peaches, Freestone",19,Fresno,16100,9.38,151000,1380,Tons,208380000,,,,,
2021,212199,"Peaches, Freestone",31,Kings,1600,12.56,20100,1229.4,Tons,24711000,,,,,
2021,212199,"Peaches, Freestone",47,Merced,1570,17.71,27800,450.97,Tons,12537000,,,,,
2021,212199,"Peaches, Freestone",77,San Joaquin,565,20,11300,443.89,Tons,5016000,,,,,
2021,212199,"Peaches, Freestone",107,Tulare,11100,13.69,152000,1237.57,Tons,188110000,,,,,
2021,212199,"Peaches, Freestone",998,Sum of Others,302,,,,,4629000,,,,,
2021,212199,"Peaches, Freestone",999,State Total,31237,11.71,362200,1211.36,Tons,443383000,,,,,
2021,212999,"Peaches, Unspecified",7,Butte,1340,14.55,19500,499.69,Tons,9744000,,,,,
2021,212999,"Peaches, Unspecified",13,Contra Costa,121,3.86,467,3059.96,Tons,1429000,,,,,
2021,212999,"Peaches, Unspecified",17,El Dorado,110,4.67,514,5480.54,Tons,2817000,,,,,
2021,212999,"Peaches, Unspecified",61,Placer,94,1.86,175,2000,Tons,350000,,,,,
2021,212999,"Peaches, Unspecified",65,Riverside,100,3,300,2900,Tons,870000,,,,,
2021,212999,"Peaches, Unspecified",93,Siskiyou,5,,,,,84000,,,,,
2021,212999,"Peaches, Unspecified",99,Stanislaus,3390,,,,,31238000,,,,,
2021,212999,"Peaches, Unspecified",998,Sum of Others,765,,,,,15776000,,,,,
2021,212999,"Peaches, Unspecified",999,State Total,5925,11.87,20956,725.81,Tons,62308000,,,,,
2021,,"Pears, All",17,El Dorado,210,6.71,1410,5140.43,Tons,7248000,,,,,
2021,,"Pears, All",19,Fresno,1490,17.58,26200,1795.04,Tons,47030000,,,,,
2021,,"Pears, All",33,Lake,2960,16.55,49000,723.22,Tons,35438000,,,,,
2021,,"Pears, All",45,Mendocino,2100,18.52,38900,552.11,Tons,21477000,,,,,
2021,,"Pears, All",61,Placer,24,10.58,254,500,Tons,127000,,,,,
2021,,"Pears, All",67,Sacramento,10000,19.7,197000,457.58,Tons,90144000,,,,,
2021,,"Pears, All",77,San Joaquin,202,15.64,3160,564.56,Tons,1784000,,,,,
2021,,"Pears, All",107,Tulare,388,21.7,8420,1150.12,Tons,9684000,,,,,
2021,,"Pears, All",998,Sum of Others,414,,,,,2365000,,,,,
2021,,"Pears, All",999,State Total,17788,18.67,324344,656.5,Tons,215297000,,,,,
2021,214899,"Pears, Asian",17,El Dorado,40,9.8,392,5579.08,Tons,2187000,,,,,
2021,214899,"Pears, Asian",998,Sum of Others,14,,,,,80100,,,,,
2021,214899,"Pears, Asian",999,State Total,54,9.8,392,5579.08,Tons,2267100,,,,,
2021,214199,"Pears, Bartlett",33,Lake,1390,17.05,23700,714.98,Tons,16945000,,,,,
2021,214199,"Pears, Bartlett",45,Mendocino,941,19.34,18200,525.44,Tons,9563000,,,,,
2021,214199,"Pears, Bartlett",998,Sum of Others,25,,,,,170000,,,,,
2021,214199,"Pears, Bartlett",999,State Total,2356,17.98,41900,632.65,Tons,26678000,,,,,
2021,214999,"Pears, Unspecified",17,El Dorado,65,4.8,312,4605.77,Tons,1437000,,,,,
2021,214999,"Pears, Unspecified",19,Fresno,747,17.54,13100,1795.04,Tons,23515000,,,,,
2021,214999,"Pears, Unspecified",33,Lake,90,8.52,767,1009.13,Tons,774000,,,,,
2021,214999,"Pears, Unspecified",45,Mendocino,107,11.03,1180,996.61,Tons,1176000,,,,,
2021,214999,"Pears, Unspecified",61,Placer,12,10.58,127,500.79,Tons,63600,,,,,
2021,214999,"Pears, Unspecified",67,Sacramento,5000,19.7,98500,457.58,Tons,45072000,,,,,
2021,214999,"Pears, Unspecified",77,San Joaquin,101,15.64,1580,564.56,Tons,892000,,,,,
2021,214999,"Pears, Unspecified",107,Tulare,194,21.7,4210,1150.12,Tons,4842000,,,,,
2021,214999,"Pears, Unspecified",998,Sum of Others,168,,,,,932000,,,,,
2021,214999,"Pears, Unspecified",999,State Total,6484,18.96,119776,649.31,Tons,78703600,,,,,
2021,361999,"Peas, Green, Unspecified",53,Monterey,3580,4.38,15700,1880,Tons,29516000,,,,,
2021,361999,"Peas, Green, Unspecified",81,San Mateo,134,1.68,225,3297.78,Tons,742000,,,,,
2021,361999,"Peas, Green, Unspecified",998,Sum of Others,302,,,,,2271000,,,,,
2021,361999,"Peas, Green, Unspecified",999,State Total,4016,4.29,15925,1900.03,Tons,32529000,,,,,
2021,264999,Pecans,21,Glenn,692,1.25,865,3400,Tons,2941000,,,,,
2021,264999,Pecans,107,Tulare,1230,0.53,652,3139.57,Tons,2047000,,,,,
2021,264999,Pecans,998,Sum of Others,1300,,,,,3542000,,,,,
2021,264999,Pecans,999,State Total,3222,0.79,1517,3288.07,Tons,8530000,,,,,
2021,,"Peppers, All",53,Monterey,396,17.9,7090,360.93,Tons,2559000,,,,,
2021,,"Peppers, All",65,Riverside,3830,19.56,74900,929.77,Tons,69640000,,,,,
2021,,"Peppers, All",69,San Benito,1560,20,31200,460.58,Tons,14370000,,,,,
2021,,"Peppers, All",77,San Joaquin,170,15.82,2690,477.7,Tons,1285000,,,,,
2021,,"Peppers, All",85,Santa Clara,1700,33,56100,414.64,Tons,23261000,,,,,
2021,,"Peppers, All",111,Ventura,1910,69.63,133000,312.14,Tons,41515000,,,,,
2021,,"Peppers, All",998,Sum of Others,4320,,,,,91194000,,,,,
2021,,"Peppers, All",999,State Total,13886,31.88,304980,500.46,Tons,243824000,,,,,
2021,363999,"Peppers, Bell",19,Fresno,1820,15.82,28800,918.99,Tons,26467000,,,,,
2021,363999,"Peppers, Bell",29,Kern,1370,24.38,33400,1096.53,Tons,36624000,,,,,
2021,363999,"Peppers, Bell",65,Riverside,3700,20.24,74900,901.2,Tons,67500000,,,,,
2021,363999,"Peppers, Bell",71,San Bernardino,1,11,11,2845.46,Tons,31300,,,,,
2021,363999,"Peppers, Bell",77,San Joaquin,170,15.82,2690,477.7,Tons,1285000,,,,,
2021,363999,"Peppers, Bell",85,Santa Clara,1300,37.08,48200,397.76,Tons,19172000,,,,,
2021,363999,"Peppers, Bell",998,Sum of Others,636,,,,,22577000,,,,,
2021,363999,"Peppers, Bell",999,State Total,8997,22.48,188001,803.61,Tons,173656300,,,,,
2021,364999,"Peppers, Chili, Hot",65,Riverside,131,,,,,2140000,,,,,
2021,364999,"Peppers, Chili, Hot",998,Sum of Others,467,,,,,5459000,,,,,
2021,364999,"Peppers, Chili, Hot",999,State Total,598,,,,,7599000,,,,,
2021,398999,"Vegetables, Unspecified",53,Monterey,396,17.9,7090,360.93,Tons,2559000,,,,,
2021,398999,"Vegetables, Unspecified",69,San Benito,1560,20,31200,460.58,NA,14370000,,,,,
2021,398999,"Vegetables, Unspecified",85,Santa Clara,398,19.98,7950,514.34,Tons,4089000,,,,,
2021,398999,"Vegetables, Unspecified",111,Ventura,1910,69.63,133000,312.14,Tons,41515000,,,,,
2021,398999,"Vegetables, Unspecified",998,Sum of Others,31,,,,,36300,,,,,
2021,398999,"Vegetables, Unspecified",999,State Total,4295,42.04,179240,348.88,Tons,62569300,,,,,
2021,218299,Persimmons,19,Fresno,1060,7.71,8170,1737.94,Tons,14199000,,,,,
2021,218299,Persimmons,73,San Diego,136,3.1,422,2715.64,NA,1146000,,,,,
2021,218299,Persimmons,85,Santa Clara,43,3.16,136,1632.35,Tons,222000,,,,,
2021,218299,Persimmons,107,Tulare,1050,9.19,9650,952.02,Tons,9187000,,,,,
2021,218299,Persimmons,998,Sum of Others,607,,,,,5847000,,,,,
2021,218299,Persimmons,999,State Total,2896,8.03,18378,1346.94,Tons,30601000,,,,,
2021,268079,Pistachios,7,Butte,868,1.54,1340,4516.42,Tons,6052000,,,,,
2021,268079,Pistachios,19,Fresno,132000,1.49,196000,3684,Tons,722064000,,,,,
2021,268079,Pistachios,21,Glenn,2120,1.33,2820,3821.63,Tons,10777000,,,,,
2021,268079,Pistachios,29,Kern,157000,1.6,252000,4827.75,Tons,1216593000,,,,,
2021,268079,Pistachios,31,Kings,40300,1.5,60500,4428.1,Tons,267900000,,,,,
2021,268079,Pistachios,39,Madera,52400,1.14,59700,4276.58,Tons,255312000,,,,,
2021,268079,Pistachios,47,Merced,16400,1.05,17300,4519.71,Tons,78191000,,,,,
2021,268079,Pistachios,71,San Bernardino,338,0.36,123,5349.59,Tons,658000,,,,,
2021,268079,Pistachios,77,San Joaquin,911,2.04,1860,4496.77,Tons,8364000,,,,,
2021,268079,Pistachios,99,Stanislaus,1670,1.51,2520,4113.1,Tons,10365000,,,,,
2021,268079,Pistachios,107,Tulare,81400,1.65,134000,4180,Tons,560120000,,,,,
2021,268079,Pistachios,113,Yolo,4360,1.35,5890,4947.03,Tons,29138000,,,,,
2021,268079,Pistachios,998,Sum of Others,952,,,,,2964000,,,,,
2021,268079,Pistachios,999,State Total,490719,1.5,734053,4312.4,Tons,3168498000,,,,,
2021,215199,Plums,13,Contra Costa,46,4.09,188,2702.13,Tons,508000,,,,,
2021,215199,Plums,17,El Dorado,52,2.35,122,4418.03,Tons,539000,,,,,
2021,215199,Plums,19,Fresno,10400,7.67,79800,1537.01,Tons,122653000,,,,,
2021,215199,Plums,31,Kings,1610,12.55,20200,1443.22,Tons,29153000,,,,,
2021,215199,Plums,61,Placer,13,1.85,24,1733.33,Tons,41600,,,,,
2021,215199,Plums,107,Tulare,8240,5.64,46500,1230,Tons,57195000,,,,,
2021,215199,Plums,998,Sum of Others,69,,,,,601000,,,,,
2021,215199,Plums,999,State Total,20430,7.21,146834,1430.8,Tons,210690600,,,,,
2021,,"Pome Fruits, All",17,El Dorado,936,,,,,34631000,,,,,
2021,,"Pome Fruits, All",33,Lake,1480,,,,,17719000,,,,,
2021,,"Pome Fruits, All",45,Mendocino,1260,,,,,10902000,,,,,
2021,,"Pome Fruits, All",61,Placer,60,,,,,141000,,,,,
2021,,"Pome Fruits, All",65,Riverside,22,,,,,111000,,,,,
2021,,"Pome Fruits, All",67,Sacramento,5000,,,,,45072000,,,,,
2021,,"Pome Fruits, All",69,San Benito,330,,,,,1525000,,,,,
2021,,"Pome Fruits, All",71,San Bernardino,257,,,,,1902000,,,,,
2021,,"Pome Fruits, All",73,San Diego,159,,,,,510000,,,,,
2021,,"Pome Fruits, All",77,San Joaquin,1830,,,,,15248000,,,,,
2021,,"Pome Fruits, All",87,Santa Cruz,2010,,,,,10969000,,,,,
2021,,"Pome Fruits, All",93,Siskiyou,26,,,,,38000,,,,,
2021,,"Pome Fruits, All",97,Sonoma,2140,,,,,2969000,,,,,
2021,,"Pome Fruits, All",107,Tulare,292,,,,,5377000,,,,,
2021,,"Pome Fruits, All",998,Sum of Others,1740,,,,,31314000,,,,,
2021,,"Pome Fruits, All",999,State Total,17542,,,,,178428000,,,,,
2021,218399,Pomegranates,19,Fresno,4430,7.27,32200,848.01,Tons,27306000,,,,,
2021,218399,Pomegranates,65,Riverside,5,7.6,38,1000,Tons,38000,,,,,
2021,218399,Pomegranates,107,Tulare,2550,5.76,14700,1790,Tons,26313000,,,,,
2021,218399,Pomegranates,998,Sum of Others,11900,,,,,77029000,,,,,
2021,218399,Pomegranates,999,State Total,18885,6.72,46938,1143.15,Tons,130686000,,,,,
2021,391999,"Potatoes, All",29,Kern,13500,21.33,288000,372.64,Tons,107319000,,,,,
2021,391999,"Potatoes, All",49,Modoc,6940,25.07,174000,184.57,Tons,32116000,,,,,
2021,391999,"Potatoes, All",65,Riverside,558,17.02,9500,250,Tons,2375000,,,,,
2021,391999,"Potatoes, All",77,San Joaquin,4150,25.78,107000,600.75,Tons,64280000,,,,,
2021,391999,"Potatoes, All",93,Siskiyou,3520,22.87,80500,178.7,Tons,14385000,,,,,
2021,391999,"Potatoes, All",998,Sum of Others,2460,,,,,17262000,,,,,
2021,391999,"Potatoes, All",999,State Total,31128,22.99,659000,334.56,Tons,237737000,,,,,
2021,699999,"Poultry, Unspecified",9,Calaveras,,,,,,2788000,,,,,
2021,699999,"Poultry, Unspecified",31,Kings,,,,,,61423000,,,,,
2021,699999,"Poultry, Unspecified",39,Madera,,,,,,24285000,,,,,
2021,699999,"Poultry, Unspecified",41,Marin,,,,,,22601000,,,,,
2021,699999,"Poultry, Unspecified",63,Plumas,,,,,,51400,,,,,
2021,699999,"Poultry, Unspecified",65,Riverside,,,,,,1300000,,,,,
2021,699999,"Poultry, Unspecified",67,Sacramento,,,,,,26510000,,,,,
2021,699999,"Poultry, Unspecified",99,Stanislaus,,,,,,334002000,,,,,
2021,699999,"Poultry, Unspecified",107,Tulare,,,,,,87150000,,,,,
2021,699999,"Poultry, Unspecified",111,Ventura,,,,,,1067000,,,,,
2021,699999,"Poultry, Unspecified",998,Sum of Others,,,,,,22677000,,,,,
2021,699999,"Poultry, Unspecified",999,State Total,,,,,,583854400,,,,,
2021,215999,"Plums, Dried (Prunes)",7,Butte,6860,2.1,14400,1650.9,Tons,23773000,,,,,
2021,215999,"Plums, Dried (Prunes)",11,Colusa,338,2.13,720,1679.17,Tons,1209000,,,,,
2021,215999,"Plums, Dried (Prunes)",19,Fresno,1350,1.53,2070,1961.84,Tons,4061000,,,,,
2021,215999,"Plums, Dried (Prunes)",21,Glenn,3300,2.45,8090,1319.28,Tons,10673000,,,,,
2021,215999,"Plums, Dried (Prunes)",39,Madera,940,3.57,3360,2176.49,Tons,7313000,,,,,
2021,215999,"Plums, Dried (Prunes)",47,Merced,1400,2.75,3850,1985.19,Tons,7643000,,,,,
2021,215999,"Plums, Dried (Prunes)",95,Solano,1480,2.8,4150,1739.28,Tons,7218000,,,,,
2021,215999,"Plums, Dried (Prunes)",101,Sutter,13000,1.61,20900,2040.91,Tons,42655000,,,,,
2021,215999,"Plums, Dried (Prunes)",103,Tehama,5200,2.33,12100,2072.48,Tons,25077000,,,,,
2021,215999,"Plums, Dried (Prunes)",107,Tulare,2680,3.25,8710,1760.05,Tons,15330000,,,,,
2021,215999,"Plums, Dried (Prunes)",113,Yolo,1840,2.35,4320,1731.48,Tons,7480000,,,,,
2021,215999,"Plums, Dried (Prunes)",115,Yuba,7000,2.11,14800,1946.01,Tons,28801000,,,,,
2021,215999,"Plums, Dried (Prunes)",998,Sum of Others,5,,,,,27900,,,,,
2021,215999,"Plums, Dried (Prunes)",999,State Total,45393,2.15,97470,1859.37,Tons,181260900,,,,,
2021,218499,Quince,107,Tulare,98,2.55,250,2140,Tons,535000,,,,,
2021,218499,Quince,998,Sum of Others,13,,,,,107000,,,,,
2021,218499,Quince,999,State Total,111,2.55,250,2140,Tons,642000,,,,,
2021,367999,Radishes,53,Monterey,135,11.93,1610,839.75,Tons,1352000,,,,,
2021,367999,Radishes,65,Riverside,110,28.73,3160,379.75,Tons,1200000,,,,,
2021,367999,Radishes,71,San Bernardino,36,10.14,365,1145.2,Tons,418000,,,,,
2021,367999,Radishes,111,Ventura,713,14.87,10600,733.49,Tons,7775000,,,,,
2021,367999,Radishes,998,Sum of Others,360,,,,,2236000,,,,,
2021,367999,Radishes,999,State Total,1354,15.83,15735,682.87,Tons,12981000,,,,,
2021,,"Rice, All",7,Butte,85500,3.7,316000,490.72,Tons,155068000,,,,,
2021,,"Rice, All",11,Colusa,99200,5.68,563000,481.61,Tons,271146000,,,,,
2021,,"Rice, All",21,Glenn,61100,5.25,321000,483.74,Tons,155280000,,,,,
2021,,"Rice, All",49,Modoc,3820,0.75,2860,1401.05,Tons,4007000,,,,,
2021,,"Rice, All",61,Placer,11900,4.6,54700,510.37,Tons,27917000,,,,,
2021,,"Rice, All",67,Sacramento,8670,4.6,39900,374.76,Tons,14953000,,,,,
2021,,"Rice, All",77,San Joaquin,7070,4.75,33600,640.36,Tons,21516000,,,,,
2021,,"Rice, All",89,Shasta,5400,0.77,4180,1399.04,Tons,5848000,,,,,
2021,,"Rice, All",113,Yolo,15500,4.44,68900,563,Tons,38791000,,,,,
2021,,"Rice, All",115,Yuba,34300,4.26,146000,691,Tons,100886000,,,,,
2021,,"Rice, All",998,Sum of Others,79100,,,,,169967000,,,,,
2021,,"Rice, All",999,State Total,411560,4.66,1550140,513.12,Tons,965379000,,,,,
2021,106199,"Rice, Milling",7,Butte,85500,3.7,316000,490.72,Tons,155068000,,,,,
2021,106199,"Rice, Milling",11,Colusa,99200,5.68,563000,481.61,Tons,271146000,,,,,
2021,106199,"Rice, Milling",21,Glenn,61100,5.25,321000,483.74,Tons,155280000,,,,,
2021,106199,"Rice, Milling",61,Placer,11900,4.6,54700,510.37,Tons,27917000,,,,,
2021,106199,"Rice, Milling",67,Sacramento,8670,4.6,39900,374.76,Tons,14953000,,,,,
2021,106199,"Rice, Milling",77,San Joaquin,7070,4.75,33600,640.36,Tons,21516000,,,,,
2021,106199,"Rice, Milling",101,Sutter,74500,4.44,331000,493.71,Tons,163419000,,,,,
2021,106199,"Rice, Milling",113,Yolo,15500,4.44,68900,563,Tons,38791000,,,,,
2021,106199,"Rice, Milling",115,Yuba,34300,4.26,146000,691,Tons,100886000,,,,,
2021,106199,"Rice, Milling",998,Sum of Others,3870,,,,,4955000,,,,,
2021,106199,"Rice, Milling",999,State Total,401610,4.71,1874100,506.36,Tons,953931000,,,,,
2021,198199,"Rice, Wild",49,Modoc,3820,0.75,2860,1401.05,Tons,4007000,,,,,
2021,198199,"Rice, Wild",89,Shasta,5400,0.77,4180,1399.04,Tons,5848000,,,,,
2021,198199,"Rice, Wild",998,Sum of Others,751,,,,,1593000,,,,,
2021,198199,"Rice, Wild",999,State Total,9971,0.76,7040,1399.86,Tons,11448000,,,,,
2021,174412,"Ryegrass, Perennial, All",65,Riverside,1430,,,,,1683000,,,,,
2021,174412,"Ryegrass, Perennial, All",67,Sacramento,3980,2.4,9550,191.62,Tons,1830000,,,,,
2021,174412,"Ryegrass, Perennial, All",998,Sum of Others,2970,,,,,2699000,,,,,
2021,174412,"Ryegrass, Perennial, All",999,State Total,8380,2.4,9550,191.62,NA,6212000,,,,,
2021,,"Ryegrass, All",65,Riverside,1430,,,,,1683000,,,,,
2021,,"Ryegrass, All",67,Sacramento,3980,2.4,9550,191.62,Tons,1830000,,,,,
2021,,"Ryegrass, All",998,Sum of Others,2970,,,,,2699000,,,,,
2021,,"Ryegrass, All",999,State Total,8380,2.4,9550,191.62,Tons,6212000,,,,,
2021,158269,Safflower,11,Colusa,468,0.88,412,478.15,Tons,197000,,,,,
2021,158269,Safflower,67,Sacramento,2100,1.6,3370,529.38,Tons,1784000,,,,,
2021,158269,Safflower,77,San Joaquin,2120,1.37,2900,526.21,Tons,1526000,,,,,
2021,158269,Safflower,95,Solano,3140,0.41,1290,314.73,Tons,406000,,,,,
2021,158269,Safflower,101,Sutter,2040,1.04,2120,513.68,Tons,1089000,,,,,
2021,158269,Safflower,113,Yolo,5780,1.26,7280,522.94,Tons,3807000,,,,,
2021,158269,Safflower,998,Sum of Others,737,,,,,490000,,,,,
2021,158269,Safflower,999,State Total,16385,1.11,17372,507.08,Tons,9299000,,,,,
2021,172119,"Seed, Alfalfa",19,Fresno,1320,0.32,422,5473.93,Tons,2310000,,,,,
2021,172119,"Seed, Alfalfa",25,Imperial,24500,0.4,9910,5871.44,Tons,58186000,,,,,
2021,172119,"Seed, Alfalfa",49,Modoc,40,,,,,36000,,,,,
2021,172119,"Seed, Alfalfa",999,State Total,25860,0.4,10332,5855.21,Tons,60532000,,,,,
2021,171619,"Seed, Bean",53,Monterey,607,1.2,728,3369.5,Tons,2453000,,,,,
2021,171619,"Seed, Bean",999,State Total,607,1.2,728,3369.5,Tons,2453000,,,,,
2021,173079,"Seed, Bermuda Grass",25,Imperial,14500,0.29,4260,6443.43,Tons,27449000,,,,,
2021,173079,"Seed, Bermuda Grass",999,State Total,14500,0.29,4260,6443.43,Tons,27449000,,,,,
2021,171519,"Seed, Cottonseed, Certified",29,Kern,,,40,477.5,Tons,19100,,,,,
2021,171519,"Seed, Cottonseed, Certified",107,Tulare,,,104,435.58,Tons,45300,,,,,
2021,171519,"Seed, Cottonseed, Certified",998,Sum of Others,316,,,,,4513000,,,,,
2021,171519,"Seed, Cottonseed, Certified",999,State Total,316,,144,447.22,Tons,4577400,,,,,
2021,178999,"Seed, Other (No Flowers)",77,San Joaquin,1880,,,,,4029000,,,,,
2021,178999,"Seed, Other (No Flowers)",113,Yolo,2760,,,,,2783000,,,,,
2021,178999,"Seed, Other (No Flowers)",998,Sum of Others,4430,,,,,4343000,,,,,
2021,178999,"Seed, Other (No Flowers)",999,State Total,9070,,,,,11155000,,,,,
2021,171949,"Seed, Field Crops, Misc",7,Butte,1080,,,,,1447000,,,,,
2021,171949,"Seed, Field Crops, Misc",11,Colusa,,,,,,1011000,,,,,
2021,171949,"Seed, Field Crops, Misc",21,Glenn,587,,,,,1907000,,,,,
2021,171949,"Seed, Field Crops, Misc",31,Kings,5750,,,,,957000,,,,,
2021,171949,"Seed, Field Crops, Misc",53,Monterey,294,,,,,2153000,,,,,
2021,171949,"Seed, Field Crops, Misc",67,Sacramento,1500,,,,,2820000,,,,,
2021,171949,"Seed, Field Crops, Misc",69,San Benito,229,,,,,1603000,,,,,
2021,171949,"Seed, Field Crops, Misc",93,Siskiyou,100,,,,,42900,,,,,
2021,171949,"Seed, Field Crops, Misc",95,Solano,850,,,,,1825000,,,,,
2021,171949,"Seed, Field Crops, Misc",99,Stanislaus,193,,,,,305000,,,,,
2021,171949,"Seed, Field Crops, Misc",103,Tehama,196,,,,,819000,,,,,
2021,171949,"Seed, Field Crops, Misc",107,Tulare,37,,,,,4009000,,,,,
2021,171949,"Seed, Field Crops, Misc",113,Yolo,2330,,,,,3413000,,,,,
2021,171949,"Seed, Field Crops, Misc",998,Sum of Others,896,,,,,4568000,,,,,
2021,171949,"Seed, Field Crops, Misc",999,State Total,14042,,,,,26879900,,,,,
2021,173999,"Seed, Grass, Unspecified",113,Yolo,718,,,,,6715000,,,,,
2021,173999,"Seed, Grass, Unspecified",999,State Total,718,,,,,6715000,,,,,
2021,171959,"Seed, Vegetable & Vinecrop",19,Fresno,1320,,,,,12330000,,,,,
2021,171959,"Seed, Vegetable & Vinecrop",21,Glenn,1380,,,,,16696000,,,,,
2021,171959,"Seed, Vegetable & Vinecrop",25,Imperial,15400,,,,,16287000,,,,,
2021,171959,"Seed, Vegetable & Vinecrop",29,Kern,690,,,,,4750000,,,,,
2021,171959,"Seed, Vegetable & Vinecrop",85,Santa Clara,685,,,,,2324000,,,,,
2021,171959,"Seed, Vegetable & Vinecrop",113,Yolo,1760,,,,,9281000,,,,,
2021,171959,"Seed, Vegetable & Vinecrop",998,Sum of Others,1820,,,,,8172000,,,,,
2021,171959,"Seed, Vegetable & Vinecrop",999,State Total,23055,,,,,69840000,,,,,
2021,832919,"Seed, Potato",93,Siskiyou,90,16.22,1460,260.27,Tons,380000,,,,,
2021,832919,"Seed, Potato",999,State Total,90,16.22,1460,260.27,Tons,380000,,,,,
2021,171069,"Seed, Rice",7,Butte,6260,5.74,35900,519.39,Tons,18646000,,,,,
2021,171069,"Seed, Rice",11,Colusa,9240,4.91,45400,479.91,Tons,21788000,,,,,
2021,171069,"Seed, Rice",21,Glenn,2550,5.26,13400,580.6,Tons,7780000,,,,,
2021,171069,"Seed, Rice",101,Sutter,4800,4.56,21900,499.22,Tons,10933000,,,,,
2021,171069,"Seed, Rice",999,State Total,22850,5.1,116600,507.26,Tons,59147000,,,,,
2021,171049,"Seed, Rye",93,Siskiyou,150,1.5,225,270.22,Tons,60800,,,,,
2021,171049,"Seed, Rye",999,State Total,150,1.5,225,270.22,Tons,60800,,,,,
2021,158316,"Seed, Sunflower, Planting",11,Colusa,6290,0.33,2070,3447.34,Tons,7136000,,,,,
2021,158316,"Seed, Sunflower, Planting",21,Glenn,2690,0.42,1130,2923.89,Tons,3304000,,,,,
2021,158316,"Seed, Sunflower, Planting",95,Solano,6830,0.66,4540,2319.16,Tons,10529000,,,,,
