NAME,crop,year,AW,Total_Land,TW,Adjusted Price,Adjusted Total Production Value,Adjusted Gross Revenue
Tulare,Tomato Processing,2004,2.7,400.0,1078.9,,,
Tulare,Tomato Processing,2005,2.33,1700.0,3966.8,,,
Tulare,Tomato Processing,2006,2.29,1300.0,2972.9,,,
Tulare,Tomato Processing,2007,3.07,1300.0,3989.6,,,
Tulare,Tomato Processing,2008,2.93,1400.0,4106.8,,,
Tulare,Tomato Processing,2009,3.02,1400.0,4227.4,,,
Tulare,Tomato Processing,2010,2.61,400.0,1042.5,,,
Tulare,Tomato Processing,2011,2.48,400.0,992.55,,,
Tulare,Tomato Processing,2012,2.85,300.0,854.91,,,
Tulare,Tomato Processing,2013,2.91,300.0,871.89,,,
Tulare,Tomato Processing,2014,2.89,300.0,868.48,,,
Tulare,Tomato Processing,2015,2.85,300.0,854.75,,,
Tulare,Tomato Processing,2016,2.88,975.0,2811.84,,,
Tulare,Tomato Processing,2017,2.33,568.22,1325.21,,,
Tulare,Tomato Processing,2018,2.25,608.0,1368.0,,,
Tulare,Tomato Processing,2019,1.97,298.0,587.06,,,
Tulare,Tomato Processing,2020,2.09,1157.71,2417.38,,,
Tulare,Truck Crops,1998,1.63,5300.0,8647.2,639.88,5.60486,3391.36
Tulare,Truck Crops,1998,1.63,5300.0,8647.2,682.83,2.78614,3721.44
Tulare,Truck Crops,1998,1.63,5300.0,8647.2,362.89,2.67505,4213.2
Tulare,Truck Crops,1998,1.63,5300.0,8647.2,0.0,25.42332,0.0
Tulare,Truck Crops,1999,1.78,5900.0,10499.6,893.64,10.72366,6326.96
Tulare,Truck Crops,1999,1.78,5900.0,10499.6,1286.08,8.95108,5980.25
Tulare,Truck Crops,1999,1.78,5900.0,10499.6,323.36,0.93773,2428.4
Tulare,Truck Crops,1999,1.78,5900.0,10499.6,0.0,21.65309,0.0
Tulare,Truck Crops,2000,1.93,3700.0,7156.2,602.54,4.25407,3139.23
Tulare,Truck Crops,2000,1.93,3700.0,7156.2,776.77,2.26061,6058.78
Tulare,Truck Crops,2000,1.93,3700.0,7156.2,612.7,1.57531,4981.27
Tulare,Truck Crops,2000,1.93,3700.0,7156.2,0.0,30.75995,0.0
Tulare,Truck Crops,2001,1.78,9000.0,16020.2,709.68,9.58069,3917.44
Tulare,Truck Crops,2001,1.78,9000.0,16020.2,652.22,6.28082,5074.24
Tulare,Truck Crops,2001,1.78,9000.0,16020.2,344.78,0.6752,3447.84
Tulare,Truck Crops,2001,1.78,9000.0,16020.2,0.0,44.63229,0.0
Tulare,Truck Crops,2002,1.23,3200.0,3946.0,613.87,5.6847,3492.91
Tulare,Truck Crops,2002,1.23,3200.0,3946.0,877.97,2.29986,5540.02
Tulare,Truck Crops,2002,1.23,3200.0,3946.0,356.9,0.51108,2901.6
Tulare,Truck Crops,2002,1.23,3200.0,3946.0,0.0,20.7002,0.0
Tulare,Truck Crops,2003,1.45,3300.0,4796.7,684.69,4.62857,3957.54
Tulare,Truck Crops,2003,1.45,3300.0,4796.7,883.26,0.36214,6350.65
Tulare,Truck Crops,2003,1.45,3300.0,4796.7,304.0,0.7752,3039.98
Tulare,Truck Crops,2003,1.45,3300.0,4796.7,0.0,15.60021,0.0
Tulare,Truck Crops,2004,1.29,5100.0,6574.5,786.22,4.63875,2633.85
Tulare,Truck Crops,2004,1.29,5100.0,6574.5,540.6,0.27139,3719.37
Tulare,Truck Crops,2004,1.29,5100.0,6574.5,798.77,2.14871,8626.74
Tulare,Truck Crops,2004,1.29,5100.0,6574.5,0.0,29.3769,0.0
Tulare,Truck Crops,2005,1.01,4800.0,4864.4,606.5,6.79276,3117.39
Tulare,Truck Crops,2005,1.01,4800.0,4864.4,690.67,1.29156,7383.32
Tulare,Truck Crops,2005,1.01,4800.0,4864.4,0.0,20.23353,0.0
Tulare,Truck Crops,2006,1.25,2900.0,3625.2,8584.97,18.97277,36400.26
Tulare,Truck Crops,2006,1.25,2900.0,3625.2,577.4,2.28075,2598.31
Tulare,Truck Crops,2006,1.25,2900.0,3625.2,784.12,1.13698,4657.7
Tulare,Truck Crops,2006,1.25,2900.0,3625.2,0.0,23.00722,0.0
Tulare,Truck Crops,2007,1.48,2900.0,4284.6,6687.22,22.93715,36579.09
Tulare,Truck Crops,2007,1.48,2900.0,4284.6,509.24,2.31703,3355.88
Tulare,Truck Crops,2007,1.48,2900.0,4284.6,837.29,1.04662,5283.33
Tulare,Truck Crops,2008,1.63,3300.0,5364.8,8414.08,43.83736,42995.95
Tulare,Truck Crops,2008,1.63,3300.0,5364.8,439.2,2.17846,3091.98
Tulare,Truck Crops,2008,1.63,3300.0,5364.8,811.0,0.79802,4987.64
Tulare,Truck Crops,2008,1.63,3300.0,5364.8,0.0,15.45824,0.0
Tulare,Truck Crops,2009,1.59,5400.0,8586.5,6862.22,35.34043,34654.22
Tulare,Truck Crops,2009,1.59,5400.0,8586.5,592.69,2.85679,3852.52
Tulare,Truck Crops,2009,1.59,5400.0,8586.5,806.04,3.49822,5174.77
Tulare,Truck Crops,2009,1.59,5400.0,8586.5,0.0,29.28704,0.0
Tulare,Truck Crops,2010,1.25,6000.0,7495.13,5276.16,35.66686,34295.05
Tulare,Truck Crops,2010,1.25,6000.0,7495.13,574.5,2.16012,3423.99
Tulare,Truck Crops,2010,1.25,6000.0,7495.13,474.08,0.47408,3057.8
Tulare,Truck Crops,2010,1.25,6000.0,7495.13,0.0,22.37047,0.0
Tulare,Truck Crops,2011,1.08,4200.0,4529.12,4622.76,36.65849,32451.78
Tulare,Truck Crops,2011,1.08,4200.0,4529.12,539.37,2.47574,3371.08
Tulare,Truck Crops,2011,1.08,4200.0,4529.12,489.18,0.36982,4109.09
Tulare,Truck Crops,2011,1.08,4200.0,4529.12,0.0,21.59086,0.0
Tulare,Truck Crops,2012,1.07,3900.0,4164.87,5483.38,25.77187,19246.65
Tulare,Truck Crops,2012,1.07,3900.0,4164.87,647.34,4.98454,4531.4
Tulare,Truck Crops,2012,1.07,3900.0,4164.87,863.64,0.41887,4318.22
Tulare,Truck Crops,2012,1.07,3900.0,4164.87,0.0,19.06742,0.0
Tulare,Truck Crops,2013,1.03,4300.0,4418.41,5303.43,16.20196,12197.87
Tulare,Truck Crops,2013,1.03,4300.0,4418.41,667.02,4.76254,4535.74
Tulare,Truck Crops,2013,1.03,4300.0,4418.41,1207.88,0.80928,6039.39
Tulare,Truck Crops,2013,1.03,4300.0,4418.41,0.0,26.43941,0.0
Tulare,Truck Crops,2014,1.16,3400.0,3955.96,5348.01,25.34961,17969.33
Tulare,Truck Crops,2014,1.16,3400.0,3955.96,673.13,4.53014,3836.82
Tulare,Truck Crops,2014,1.16,3400.0,3955.96,1195.27,0.40639,5976.33
Tulare,Truck Crops,2014,1.16,3400.0,3955.96,0.0,22.90628,0.0
Tulare,Truck Crops,2015,1.07,4100.0,4373.82,5140.62,49.09283,34801.98
Tulare,Truck Crops,2015,1.07,4100.0,4373.82,684.98,4.13041,4788.01
Tulare,Truck Crops,2015,1.07,4100.0,4373.82,996.21,0.92548,4363.39
Tulare,Truck Crops,2015,1.07,4100.0,4373.82,0.0,25.45384,0.0
Tulare,Truck Crops,2016,3.29,5129.0,16849.73,6540.4,56.24749,38784.59
Tulare,Truck Crops,2016,3.29,5129.0,16849.73,791.04,3.1879,5735.06
Tulare,Truck Crops,2016,3.29,5129.0,16849.73,662.67,1.35847,3512.17
Tulare,Truck Crops,2016,3.29,5129.0,16849.73,0.0,27.14723,0.0
Tulare,Truck Crops,2017,3.52,5460.71,19237.93,7123.63,51.64633,38823.79
Tulare,Truck Crops,2017,3.52,5460.71,19237.93,805.18,3.51058,6844.01
Tulare,Truck Crops,2017,3.52,5460.71,19237.93,415.98,1.55159,4658.93
Tulare,Truck Crops,2017,3.52,5460.71,19237.93,0.0,19.68635,0.0
Tulare,Truck Crops,2018,3.68,5072.0,18682.85,7565.04,121.79714,48718.86
Tulare,Truck Crops,2018,3.68,5072.0,18682.85,889.91,1.29927,3150.29
Tulare,Truck Crops,2018,3.68,5072.0,18682.85,492.24,1.43736,5463.9
Tulare,Truck Crops,2018,3.68,5072.0,18682.85,0.0,16.69953,0.0
Tulare,Truck Crops,2019,3.32,5055.0,16760.2,6239.94,100.463,41495.59
Tulare,Truck Crops,2019,3.32,5055.0,16760.2,806.98,1.3073,3550.71
Tulare,Truck Crops,2019,3.32,5055.0,16760.2,509.04,2.32633,8847.14
Tulare,Truck Crops,2019,3.32,5055.0,16760.2,0.0,19.32483,0.0
Tulare,Truck Crops,2020,3.28,5664.45,18563.89,7304.82,64.28244,32798.66
Tulare,Truck Crops,2020,3.28,5664.45,18563.89,941.04,1.09161,4507.58
Tulare,Truck Crops,2020,3.28,5664.45,18563.89,808.29,2.3279,9125.64
Tulare,Truck Crops,2020,3.28,5664.45,18563.89,0.0,54.13097,0.0
Tulare,Vineyard,1998,1.45,80000.0,116018.0,,,
Tulare,Vineyard,1999,2.2,82300.0,181280.1,,,
Tulare,Vineyard,2000,2.33,81400.0,189905.3,,,
Tulare,Vineyard,2001,2.79,68000.0,189500.2,,,
Tulare,Vineyard,2002,2.81,72500.0,203853.3,,,
Tulare,Vineyard,2003,2.55,71600.0,182455.9,,,
Tulare,Vineyard,2004,2.82,62400.0,176044.9,,,
Tulare,Vineyard,2005,2.33,63700.0,148735.9,,,
Tulare,Vineyard,2006,2.47,58100.0,143582.9,,,
Tulare,Vineyard,2007,2.83,62600.0,176953.6,,,
Tulare,Vineyard,2008,3.01,62400.0,187617.9,,,
Tulare,Vineyard,2009,3.08,53900.0,166006.8,,,
Tulare,Vineyard,2010,2.77,55500.0,153464.95,,,
Tulare,Vineyard,2011,3.77,58300.0,219855.21,,,
Tulare,Vineyard,2012,4.12,54700.0,225160.51,,,
Tulare,Vineyard,2013,4.18,62000.0,258880.0,,,
Tulare,Vineyard,2014,4.56,60400.0,275444.05,,,
Tulare,Vineyard,2015,4.12,50500.0,208006.0,,,
Tulare,Vineyard,2016,4.27,55479.0,236908.01,,,
Tulare,Vineyard,2017,4.15,49690.75,206377.13,,,
Tulare,Vineyard,2018,4.04,51560.0,208448.11,,,
Tulare,Vineyard,2019,3.88,49514.0,192075.22,,,
Tulare,Vineyard,2020,4.26,43486.15,185131.48,,,
Tuolumne,Citrus & Subtropical,2011,2.47,7.0,17.32,,,
Tuolumne,Citrus & Subtropical,2012,3.12,7.0,21.86,,,
Tuolumne,Citrus & Subtropical,2013,3.03,7.0,21.2,,,
Tuolumne,Citrus & Subtropical,2014,3.15,7.0,22.07,,,
Tuolumne,Citrus & Subtropical,2015,3.2,7.0,22.4,,,
Tuolumne,Citrus & Subtropical,2016,3.08,7.0,21.56,,,
Tuolumne,Citrus & Subtropical,2017,2.46,7.94,19.53,,,
Tuolumne,Citrus & Subtropical,2018,3.08,9.0,27.72,,,
Tuolumne,Citrus & Subtropical,2019,2.4,7.0,16.8,,,
Tuolumne,Citrus & Subtropical,2020,2.51,6.82,17.12,,,
Tuolumne,Grain,2017,0.38,39.48,12.24,,,
Tuolumne,Grain,2017,0.31,0.0,0.0,,,
Tuolumne,Grain,2018,0.54,39.0,30.42,,,
Tuolumne,Grain,2018,0.78,0.0,0.0,,,
Tuolumne,Grain,2019,0.37,41.0,24.19,,,
Tuolumne,Grain,2019,0.59,0.0,0.0,,,
Tuolumne,Grain,2020,0.79,37.76,29.08,,,
Tuolumne,Grain,2020,0.77,0.0,0.0,,,
Tuolumne,Other Deciduous,1998,3.23,200.0,646.2,0.0,0.33771,0.0
Tuolumne,Other Deciduous,1999,3.69,200.0,738.4,0.0,0.36598,0.0
Tuolumne,Other Deciduous,2000,3.54,200.0,707.6,0.0,0.33553,0.0
Tuolumne,Other Deciduous,2001,3.69,200.0,738.4,0.0,0.3093,0.0
Tuolumne,Other Deciduous,2002,3.92,228.0,894.12,0.0,0.3215,0.0
Tuolumne,Other Deciduous,2003,3.38,228.0,770.63,0.0,0.24006,0.0
Tuolumne,Other Deciduous,2004,4.23,228.0,963.62,0.0,0.40386,0.0
Tuolumne,Other Deciduous,2005,3.03,228.0,690.38,0.0,0.42344,0.0
Tuolumne,Other Deciduous,2006,3.45,111.0,382.46,0.0,0.31868,0.0
Tuolumne,Other Deciduous,2007,3.32,128.0,424.54,0.0,0.31439,0.0
Tuolumne,Other Deciduous,2008,3.59,232.0,833.7,0.0,0.49485,0.0
Tuolumne,Other Deciduous,2009,3.29,230.0,757.56,0.0,0.50247,0.0
Tuolumne,Other Deciduous,2010,2.64,256.0,675.64,0.0,0.53024,0.0
Tuolumne,Other Deciduous,2011,3.15,246.0,773.77,0.0,0.34542,0.0
Tuolumne,Other Deciduous,2012,3.66,236.0,863.68,0.0,0.60673,0.0
Tuolumne,Other Deciduous,2013,3.77,248.0,935.76,0.0,0.60161,0.0
Tuolumne,Other Deciduous,2014,3.8,248.0,942.57,0.0,0.24309,0.0
Tuolumne,Other Deciduous,2015,3.89,249.0,969.4,0.0,0.22296,0.0
Tuolumne,Other Deciduous,2016,3.76,146.0,548.96,0.0,0.39802,0.0
Tuolumne,Other Deciduous,2017,3.79,157.72,540.98,0.0,0.48426,0.0
Tuolumne,Other Deciduous,2017,3.43,0.0,0.0,0.0,0.48426,0.0
Tuolumne,Other Deciduous,2018,3.64,143.0,520.52,0.0,0.37705,0.0
Tuolumne,Other Deciduous,2019,3.56,161.0,497.49,0.0,0.41995,0.0
Tuolumne,Other Deciduous,2019,3.09,0.0,0.0,0.0,0.41995,0.0
Tuolumne,Other Deciduous,2020,3.61,156.0,488.28,0.0,0.36701,0.0
Tuolumne,Other Deciduous,2020,3.13,0.0,0.0,0.0,0.36701,0.0
Tuolumne,Other Field Crops,2011,2.27,19.0,43.07,,,
Tuolumne,Other Field Crops,2012,2.55,19.0,48.38,,,
Tuolumne,Other Field Crops,2013,2.51,19.0,47.73,,,
Tuolumne,Other Field Crops,2014,2.63,19.0,49.99,,,
Tuolumne,Other Field Crops,2015,2.53,19.0,48.11,,,
Tuolumne,Pasture,1998,4.38,1200.0,5250.0,0.0,0.31846,0.0
Tuolumne,Pasture,1999,5.0,1000.0,5000.0,0.0,0.27926,0.0
Tuolumne,Pasture,2000,4.84,1000.0,4844.0,0.0,0.25858,0.0
Tuolumne,Pasture,2001,5.0,1100.0,5500.0,0.0,0.27741,0.0
Tuolumne,Pasture,2002,5.16,1107.0,5711.47,0.0,0.2988,0.0
Tuolumne,Pasture,2003,4.66,1107.0,5157.11,0.0,0.29608,0.0
Tuolumne,Pasture,2004,5.76,857.0,4938.38,0.0,0.22662,0.0
Tuolumne,Pasture,2005,4.06,857.0,3481.52,0.0,0.23157,0.0
Tuolumne,Pasture,2006,3.98,857.0,3411.39,0.0,0.19561,0.0
Tuolumne,Pasture,2007,4.71,929.0,4379.05,0.0,0.19297,0.0
Tuolumne,Pasture,2008,4.97,1420.0,7050.43,0.0,0.24269,0.0
Tuolumne,Pasture,2009,4.53,1420.0,6429.47,0.0,0.24314,0.0
Tuolumne,Pasture,2010,3.82,1420.0,5425.31,0.0,0.24161,0.0
Tuolumne,Pasture,2011,3.64,1373.0,5002.23,0.0,0.23756,0.0
Tuolumne,Pasture,2012,4.36,1373.0,5990.04,0.0,0.23482,0.0
Tuolumne,Pasture,2013,4.47,1373.0,6142.3,0.0,0.23284,0.0
Tuolumne,Pasture,2014,4.63,1084.0,5015.36,0.0,0.182,0.0
Tuolumne,Pasture,2015,4.58,1084.0,4967.9,0.0,0.18186,0.0
Tuolumne,Pasture,2016,5.04,839.0,3909.74,0.0,0.13844,0.0
Tuolumne,Pasture,2016,4.66,0.0,0.0,0.0,0.13844,0.0
Tuolumne,Pasture,2017,4.18,895.59,3636.1,0.0,0.15735,0.0
Tuolumne,Pasture,2017,4.06,0.0,0.0,0.0,0.15735,0.0
Tuolumne,Pasture,2018,5.11,859.0,3487.54,0.0,0.16211,0.0
Tuolumne,Pasture,2018,4.06,0.0,0.0,0.0,0.16211,0.0
Tuolumne,Pasture,2019,4.04,910.0,3230.5,0.0,0.16015,0.0
Tuolumne,Pasture,2019,3.55,0.0,0.0,0.0,0.16015,0.0
Tuolumne,Pasture,2020,3.74,819.9,3386.19,0.0,0.17056,0.0
Tuolumne,Pasture,2020,4.13,0.0,0.0,0.0,0.17056,0.0
Tuolumne,Truck Crops,1999,5.0,100.0,500.0,,,
Tuolumne,Truck Crops,2002,2.33,24.0,55.9,,,
Tuolumne,Truck Crops,2003,1.93,24.0,46.42,,,
Tuolumne,Truck Crops,2004,2.67,24.0,64.03,,,
Tuolumne,Truck Crops,2005,1.52,24.0,36.41,,,
Tuolumne,Truck Crops,2006,1.9,11.0,20.91,,,
Tuolumne,Truck Crops,2007,1.98,13.0,25.78,,,
Tuolumne,Truck Crops,2008,2.33,19.0,44.29,,,
Tuolumne,Truck Crops,2009,2.03,20.0,40.5,0.0,0.18097,0.0
Tuolumne,Truck Crops,2010,1.42,21.0,29.8,0.0,0.19982,0.0
Tuolumne,Truck Crops,2011,3.21,47.0,150.87,0.0,0.16822,0.0
Tuolumne,Truck Crops,2012,3.76,50.0,188.0,0.0,0.24497,0.0
Tuolumne,Truck Crops,2013,3.9,50.0,195.0,0.0,0.23536,0.0
Tuolumne,Truck Crops,2014,3.86,50.0,193.0,0.0,0.33783,0.0
Tuolumne,Truck Crops,2015,3.93,50.0,196.5,0.0,0.29645,0.0
Tuolumne,Truck Crops,2016,4.6,36.0,165.6,0.0,0.26453,0.0
Tuolumne,Truck Crops,2017,3.25,25.11,85.12,0.0,0.39034,0.0
Tuolumne,Truck Crops,2017,3.39,0.0,0.0,0.0,0.39034,0.0
Tuolumne,Truck Crops,2018,4.27,34.0,145.18,0.0,0.40347,0.0
Tuolumne,Truck Crops,2019,3.36,18.0,60.48,0.0,0.38555,0.0
Tuolumne,Truck Crops,2020,0.5,18.04,64.04,0.0,0.68225,0.0
Tuolumne,Truck Crops,2020,3.55,0.0,0.0,0.0,0.68225,0.0
Tuolumne,Vineyard,2002,1.68,5.0,8.41,,,
Tuolumne,Vineyard,2003,1.65,5.0,8.23,,,
Tuolumne,Vineyard,2004,1.44,5.0,7.22,,,
Tuolumne,Vineyard,2005,1.1,5.0,5.48,,,
Tuolumne,Vineyard,2006,0.57,3.0,1.72,,,
Tuolumne,Vineyard,2007,1.06,3.0,3.17,,,
Tuolumne,Vineyard,2011,3.03,85.0,257.45,,,
Tuolumne,Vineyard,2012,3.52,83.0,291.78,,,
Tuolumne,Vineyard,2013,3.48,86.0,298.87,,,
Tuolumne,Vineyard,2014,3.47,86.0,298.29,,,
Tuolumne,Vineyard,2015,3.49,87.0,303.55,,,
Tuolumne,Vineyard,2016,3.25,44.0,142.12,,,
Tuolumne,Vineyard,2016,3.23,0.0,0.0,,,
Tuolumne,Vineyard,2017,3.14,41.11,117.16,,,
Tuolumne,Vineyard,2017,2.85,0.0,0.0,,,
Tuolumne,Vineyard,2018,3.19,41.0,119.72,,,
Tuolumne,Vineyard,2018,2.92,0.0,0.0,,,
Tuolumne,Vineyard,2019,2.86,41.0,95.12,,,
Tuolumne,Vineyard,2019,2.32,0.0,0.0,,,
Tuolumne,Vineyard,2020,2.89,40.97,104.47,,,
Tuolumne,Vineyard,2020,2.55,0.0,0.0,,,
Ventura,Alfalfa,1998,3.87,450.0,1740.15,,,
Ventura,Alfalfa,1999,4.1,570.0,2334.71,,,
Ventura,Alfalfa,2000,5.45,450.0,2452.14,,,
Ventura,Alfalfa,2001,5.16,450.0,2319.99,,,
Ventura,Alfalfa,2002,6.32,550.0,3478.23,,,
Ventura,Alfalfa,2003,5.49,550.0,3020.84,,,
Ventura,Alfalfa,2004,6.16,530.0,3266.35,,,
Ventura,Alfalfa,2005,5.51,530.0,2921.16,,,
Ventura,Alfalfa,2006,5.59,540.0,3019.18,,,
Ventura,Alfalfa,2007,6.3,540.0,3401.36,,,
Ventura,Alfalfa,2008,5.95,550.0,3274.75,,,
Ventura,Alfalfa,2009,6.42,550.0,3533.55,,,
Ventura,Alfalfa,2010,5.8,510.0,2959.47,,,
Ventura,Alfalfa,2011,3.87,510.0,1975.5,,,
Ventura,Alfalfa,2012,4.44,490.0,2173.9,,,
Ventura,Alfalfa,2013,5.55,340.0,1888.0,,,
Ventura,Alfalfa,2014,6.21,310.0,1926.1,,,
Ventura,Alfalfa,2015,4.71,320.0,1506.6,,,
Ventura,Alfalfa,2016,4.76,260.0,1237.4,,,
Ventura,Alfalfa,2017,4.1,78.57,321.79,,,
Ventura,Alfalfa,2018,4.24,78.57,332.86,,,
Ventura,Alfalfa,2019,4.61,78.57,362.1,,,
Ventura,Alfalfa,2020,4.33,78.57,339.91,,,
Ventura,Citrus & Subtropical,1998,2.99,58520.0,175229.56,,,
Ventura,Citrus & Subtropical,1999,3.01,61940.0,186306.16,,,
Ventura,Citrus & Subtropical,2000,4.07,57920.0,235454.76,,,
Ventura,Citrus & Subtropical,2001,3.27,58320.0,190433.52,,,
Ventura,Citrus & Subtropical,2002,3.6,61820.0,222334.42,,,
Ventura,Citrus & Subtropical,2003,2.71,61420.0,166154.86,,,
Ventura,Citrus & Subtropical,2004,3.47,61420.0,213318.9,,,
Ventura,Citrus & Subtropical,2005,2.38,61190.0,145875.16,,,
Ventura,Citrus & Subtropical,2006,2.37,60190.0,142599.08,,,
Ventura,Citrus & Subtropical,2007,3.34,59430.0,198578.19,,,
Ventura,Citrus & Subtropical,2008,3.48,59390.0,206750.04,,,
Ventura,Citrus & Subtropical,2009,3.53,59050.0,208661.19,,,
Ventura,Citrus & Subtropical,2010,2.71,59350.0,160945.64,,,
Ventura,Citrus & Subtropical,2011,2.86,58530.0,167181.3,,,
Ventura,Citrus & Subtropical,2012,3.27,58550.0,191545.9,,,
Ventura,Citrus & Subtropical,2013,4.73,58530.0,276774.3,,,
Ventura,Citrus & Subtropical,2014,5.33,58500.0,311886.9,,,
Ventura,Citrus & Subtropical,2015,3.53,58410.0,205932.9,,,
Ventura,Citrus & Subtropical,2016,3.5,58390.0,204110.4,,,
Ventura,Citrus & Subtropical,2017,3.03,48036.04,145769.38,,,
Ventura,Citrus & Subtropical,2018,3.26,43107.82,140626.52,,,
Ventura,Citrus & Subtropical,2019,2.94,43404.26,127682.23,,,
Ventura,Citrus & Subtropical,2020,3.28,44549.38,145962.28,,,
Ventura,Corn,1998,1.74,1040.0,1808.56,,,
Ventura,Corn,1999,1.3,1100.0,1434.4,,,
Ventura,Corn,2000,2.03,840.0,1704.36,,,
Ventura,Corn,2001,1.74,630.0,1095.57,,,
Ventura,Corn,2002,2.18,1000.0,2176.0,,,
Ventura,Corn,2003,1.21,820.0,988.92,,,
Ventura,Corn,2004,1.94,500.0,972.0,,,
Ventura,Corn,2005,1.24,600.0,745.8,,,
Ventura,Corn,2006,1.1,480.0,528.96,,,
Ventura,Corn,2007,1.88,280.0,526.4,,,
Ventura,Corn,2008,1.74,200.0,348.6,,,
Ventura,Corn,2009,1.86,800.0,1491.2,,,
Ventura,Corn,2010,1.15,800.0,921.6,,,
Ventura,Corn,2011,3.39,360.0,1220.4,,,
Ventura,Corn,2012,2.05,330.0,676.5,,,
Ventura,Corn,2013,2.5,490.0,1225.0,,,
Ventura,Corn,2014,2.49,450.0,1120.5,,,
Ventura,Corn,2015,2.08,490.0,1019.2,,,
Ventura,Corn,2016,2.48,230.0,570.4,,,
Ventura,Corn,2017,2.47,36.34,89.76,,,
Ventura,Corn,2019,2.06,26.4,54.38,,,
Ventura,Corn,2020,2.29,46.27,105.96,,,
Ventura,Cucurbits,1998,0.87,860.0,748.2,617.66,2.50323,7535.46
Ventura,Cucurbits,1999,0.87,850.0,739.5,786.34,2.28701,8193.69
Ventura,Cucurbits,2000,1.45,750.0,1086.75,834.84,1.50707,8323.38
Ventura,Cucurbits,2001,1.16,670.0,776.53,1067.39,0.50999,8795.32
Ventura,Cucurbits,2002,1.69,520.0,876.2,1206.32,0.7966,11061.97
Ventura,Cucurbits,2003,0.66,500.0,331.5,1025.56,1.62962,10932.44
Ventura,Cucurbits,2004,1.46,450.0,658.8,1153.94,1.29818,10223.9
Ventura,Cucurbits,2005,0.97,470.0,455.9,2040.1,1.68716,23767.17
Ventura,Cucurbits,2006,0.48,430.0,206.83,1787.27,3.99098,34119.06
Ventura,Cucurbits,2007,1.42,360.0,512.28,2251.46,3.97608,66260.52
Ventura,Cucurbits,2008,1.47,330.0,484.77,2122.78,3.99932,50628.31
Ventura,Cucurbits,2009,1.33,370.0,493.21,1566.05,9.97572,92365.34
Ventura,Cucurbits,2010,1.17,360.0,420.48,2810.59,7.50428,76560.48
Ventura,Cucurbits,2011,3.41,380.0,1295.8,1485.37,13.32382,90637.26
Ventura,Cucurbits,2012,1.62,340.0,550.8,1173.67,12.08881,180428.43
Ventura,Cucurbits,2013,2.01,430.0,863.4,1803.26,5.12124,100423.51
Ventura,Cucurbits,2014,2.21,450.0,994.3,2856.23,10.73946,182027.85
Ventura,Cucurbits,2015,1.81,450.0,813.3,2476.3,14.28828,230444.72
Ventura,Cucurbits,2016,1.78,480.0,855.2,2865.16,14.7269,230100.69
Ventura,Cucurbits,2017,0.88,401.07,352.94,3009.34,17.00279,242884.17
Ventura,Cucurbits,2018,1.87,535.96,1002.25,3017.84,18.07684,247613.65
Ventura,Cucurbits,2019,1.91,279.89,534.59,0.0,19.64513,0.0
Ventura,Cucurbits,2020,0.91,252.47,229.75,2899.31,24.93403,307819.63
Ventura,Dry Beans,1998,1.32,260.0,344.24,913.9,11.56521,3820.1
Ventura,Dry Beans,1999,1.18,660.0,776.16,977.42,8.42783,2394.67
Ventura,Dry Beans,2000,1.62,260.0,420.68,923.41,6.72375,1948.39
Ventura,Dry Beans,2001,1.32,260.0,344.24,1028.61,7.46745,2365.79
Ventura,Dry Beans,2002,1.64,500.0,821.5,1067.84,3.4191,1761.94
Ventura,Dry Beans,2003,0.9,500.0,447.5,770.25,3.16729,1525.09
Ventura,Dry Beans,2004,1.41,500.0,707.0,1183.74,8.38081,2734.43
Ventura,Dry Beans,2005,1.14,500.0,570.0,1002.98,5.23654,2326.9
Ventura,Dry Beans,2006,0.71,560.0,399.28,1008.83,6.28803,2310.22
Ventura,Dry Beans,2007,1.4,370.0,516.15,1055.88,3.87825,2660.81
Ventura,Dry Beans,2008,1.46,420.0,612.36,1166.36,6.02658,3429.11
Ventura,Dry Beans,2009,1.35,420.0,567.0,1326.73,6.35237,3449.5
Ventura,Dry Beans,2010,1.1,450.0,495.45,1042.03,6.38765,3438.7
Ventura,Dry Beans,2011,3.44,480.0,1651.2,1396.3,8.40572,3714.17
Ventura,Dry Beans,2012,1.52,520.0,790.4,1291.47,10.20263,2957.48
Ventura,Dry Beans,2013,1.66,400.0,664.0,1766.07,9.39545,2949.33
Ventura,Dry Beans,2014,1.82,420.0,764.4,1564.31,9.80825,2753.18
Ventura,Dry Beans,2015,1.52,300.0,456.0,1725.09,5.15803,3191.43
Ventura,Dry Beans,2016,1.65,380.0,627.0,1551.75,5.35355,2886.26
Ventura,Dry Beans,2017,1.73,716.59,1239.7,1655.17,6.3393,3062.06
Ventura,Dry Beans,2019,1.43,108.39,155.0,885.7,1.95739,1160.27
Ventura,Dry Beans,2020,1.57,1324.79,2079.92,989.12,3.63006,1167.16
Ventura,Grain,1998,0.46,60.0,27.3,,,
Ventura,Grain,1999,0.78,580.0,454.5,,,
Ventura,Grain,2000,1.21,60.0,72.72,,,
Ventura,Grain,2001,0.91,60.0,54.54,,,
Ventura,Grain,2002,1.93,700.0,1349.3,,,
Ventura,Grain,2003,1.16,660.0,766.68,,,
Ventura,Grain,2004,1.55,660.0,1024.1,,,
Ventura,Grain,2005,0.69,620.0,428.24,,,
Ventura,Grain,2006,1.01,600.0,604.6,,,
