Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
2003,194799,Pasture,79,San Luis Obispo ,35000,  ,  ,  ,  ,175000,,,,,
2003,194799,Pasture,91,Sierra ,20000,  ,  ,  ,  ,400000,,,,,
2003,194799,Pasture,103,Tehama ,5000,  ,  ,  ,  ,35000,,,,,
2003,194799,Pasture,999, State Totals,639711,  ,0,  ,    ,11592000,,,,,
2003,194599,Pasture,5,Amador ,2950,  ,  ,  ,  ,398300,,,,,
2003,194599,Pasture,7,Butte ,16000,  ,  ,  ,  ,1840000,,,,,
2003,194599,Pasture,9,Calaveras ,2000,  ,  ,  ,  ,240000,,,,,
2003,194599,Pasture,11,Colusa ,925,  ,  ,  ,  ,116000,,,,,
2003,194599,Pasture,13,Contra Costa ,6110,  ,  ,  ,  ,917000,,,,,
2003,194599,Pasture,15,Del Norte ,5290,  ,  ,  ,  ,634800,,,,,
2003,194599,Pasture,17,El Dorado ,995,  ,  ,  ,  ,124400,,,,,
2003,194599,Pasture,19,Fresno ,40000,  ,  ,  ,  ,5000000,,,,,
2003,194599,Pasture,21,Glenn ,10436,  ,  ,  ,  ,1409000,,,,,
2003,194599,Pasture,23,Humboldt ,21000,  ,  ,  ,  ,3045000,,,,,
2003,194599,Pasture,25,Imperial ,84042,  ,  ,  ,  ,2217000,,,,,
2003,194599,Pasture,27,Inyo ,16900,  ,  ,  ,  ,456300,,,,,
2003,194599,Pasture,29,Kern ,8000,  ,  ,  ,  ,1080000,,,,,
2003,194599,Pasture,31,Kings ,11000,  ,  ,  ,  ,1485000,,,,,
2003,194599,Pasture,33,Lake ,2000,  ,  ,  ,  ,240000,,,,,
2003,194599,Pasture,35,Lassen ,23000,  ,  ,  ,  ,1748000,,,,,
2003,194599,Pasture,39,Madera ,5000,  ,  ,  ,  ,650000,,,,,
2003,194599,Pasture,41,Marin ,810,  ,  ,  ,  ,81000,,,,,
2003,194599,Pasture,43,Mariposa ,710,  ,  ,  ,  ,85200,,,,,
2003,194599,Pasture,45,Mendocino ,6000,  ,  ,  ,  ,1026000,,,,,
2003,194599,Pasture,47,Merced ,59000,  ,  ,  ,  ,7965000,,,,,
2003,194599,Pasture,49,Modoc ,50000,  ,  ,  ,  ,3500000,,,,,
2003,194599,Pasture,51,Mono ,55000,  ,  ,  ,  ,1540000,,,,,
2003,194599,Pasture,55,Napa ,280,  ,  ,  ,  ,35800,,,,,
2003,194599,Pasture,57,Nevada ,7180,  ,  ,  ,  ,897500,,,,,
2003,194599,Pasture,61,Placer ,20000,  ,  ,  ,  ,2400000,,,,,
2003,194599,Pasture,63,Plumas ,35000,  ,  ,  ,  ,2450000,,,,,
2003,194599,Pasture,65,Riverside ,15550,  ,  ,  ,  ,1897100,,,,,
2003,194599,Pasture,67,Sacramento ,20000,  ,  ,  ,  ,2500000,,,,,
2003,194599,Pasture,69,San Benito ,1000,  ,  ,  ,  ,300000,,,,,
2003,194599,Pasture,71,San Bernardino ,8150,  ,  ,  ,  ,980600,,,,,
2003,194599,Pasture,73,San Diego ,2489,  ,  ,  ,  ,4634500,,,,,
2003,194599,Pasture,77,San Joaquin ,15200,  ,  ,  ,  ,2055000,,,,,
2003,194599,Pasture,81,San Mateo ,300,  ,  ,  ,  ,42000,,,,,
2003,194599,Pasture,83,Santa Barbara ,5300,  ,  ,  ,  ,636000,,,,,
2003,194599,Pasture,85,Santa Clara ,740,  ,  ,  ,  ,185000,,,,,
2003,194599,Pasture,89,Shasta ,33000,  ,  ,  ,  ,3300000,,,,,
2003,194599,Pasture,91,Sierra ,11445,  ,  ,  ,  ,801200,,,,,
2003,194599,Pasture,93,Siskiyou ,80000,  ,  ,  ,  ,7840000,,,,,
2003,194599,Pasture,95,Solano ,16016,  ,  ,  ,  ,1233200,,,,,
2003,194599,Pasture,97,Sonoma ,8329,  ,  ,  ,  ,832900,,,,,
2003,194599,Pasture,99,Stanislaus ,72000,  ,  ,  ,  ,9720000,,,,,
2003,194599,Pasture,101,Sutter ,11100,  ,  ,  ,  ,1498500,,,,,
2003,194599,Pasture,103,Tehama ,22000,  ,  ,  ,  ,2750000,,,,,
2003,194599,Pasture,105,Trinity ,2994,  ,  ,  ,  ,178400,,,,,
2003,194599,Pasture,107,Tulare ,109950,  ,  ,  ,  ,14294000,,,,,
2003,194599,Pasture,109,Tuolumne ,1550,  ,  ,  ,  ,209300,,,,,
2003,194599,Pasture,113,Yolo ,13000,  ,  ,  ,  ,1495000,,,,,
2003,194599,Pasture,115,Yuba ,9600,  ,  ,  ,  ,1152000,,,,,
2003,194599,Pasture,999, State Totals,949341,  ,0,  ,    ,100116000,,,,,
2003,194699,,1,Alameda ,191000,  ,  ,  ,  ,3056000,,,,,
2003,194699,,5,Amador ,167000,  ,  ,  ,  ,3340000,,,,,
2003,194699,,7,Butte ,240000,  ,  ,  ,  ,2160000,,,,,
2003,194699,,9,Calaveras ,388000,  ,  ,  ,  ,4656000,,,,,
2003,194699,,11,Colusa ,190000,  ,  ,  ,  ,1425000,,,,,
2003,194699,,13,Contra Costa ,252000,  ,  ,  ,  ,4284000,,,,,
2003,194699,,17,El Dorado ,245000,  ,  ,  ,  ,2940000,,,,,
2003,194699,,19,Fresno ,850000,  ,  ,  ,  ,6800000,,,,,
2003,194699,,21,Glenn ,230000,  ,  ,  ,  ,1610000,,,,,
2003,194699,,23,Humboldt ,470000,  ,  ,  ,  ,4700000,,,,,
2003,194699,,27,Inyo ,210000,  ,  ,  ,  ,577500,,,,,
2003,194699,,29,Kern ,1974000,  ,  ,  ,  ,19743000,,,,,
2003,194699,,31,Kings ,189237,  ,  ,  ,  ,1514000,,,,,
2003,194699,,33,Lake ,90000,  ,  ,  ,  ,630000,,,,,
2003,194699,,35,Lassen ,222000,  ,  ,  ,  ,141100,,,,,
2003,194699,,37,Los Angeles ,200000,  ,  ,  ,  ,2000000,,,,,
2003,194699,,39,Madera ,353000,  ,  ,  ,  ,3530000,,,,,
2003,194699,,41,Marin ,154000,  ,  ,  ,  ,4466000,,,,,
2003,194699,,43,Mariposa ,457300,  ,  ,  ,  ,7058000,,,,,
2003,194699,,45,Mendocino ,355000,  ,  ,  ,  ,1661400,,,,,
2003,194699,,47,Merced ,560000,  ,  ,  ,  ,9520000,,,,,
2003,194699,,49,Modoc ,320000,  ,  ,  ,  ,2352000,,,,,
2003,194699,,51,Mono ,80000,  ,  ,  ,  ,256000,,,,,
2003,194699,,53,Monterey ,1076030,  ,  ,  ,  ,9577000,,,,,
2003,194699,,55,Napa ,95000,  ,  ,  ,  ,362000,,,,,
2003,194699,,57,Nevada ,91500,  ,  ,  ,  ,823500,,,,,
2003,194699,,59,Orange ,22800,  ,  ,  ,TON ,131000,,,,,
2003,194699,,61,Placer ,135000,  ,  ,  ,  ,1755000,,,,,
2003,194699,,63,Plumas ,65000,  ,  ,  ,  ,195000,,,,,
2003,194699,,65,Riverside ,40000,  ,  ,  ,  ,200000,,,,,
2003,194699,,67,Sacramento ,65000,  ,  ,  ,  ,1430000,,,,,
2003,194699,,69,San Benito ,510000,  ,  ,  ,  ,4080000,,,,,
2003,194699,,71,San Bernardino ,1590555,  ,  ,  ,  ,153400,,,,,
2003,194699,,73,San Diego ,198000,  ,  ,  ,  ,1162300,,,,,
2003,194699,,77,San Joaquin ,120000,  ,  ,  ,  ,3000000,,,,,
2003,194699,,79,San Luis Obispo ,1030000,  ,  ,  ,  ,8240000,,,,,
2003,194699,,81,San Mateo ,30000,  ,  ,  ,  ,270000,,,,,
2003,194699,,83,Santa Barbara ,589640,  ,  ,  ,  ,4274900,,,,,
2003,194699,,85,Santa Clara ,186950,  ,  ,  ,  ,2356000,,,,,
2003,194699,,87,Santa Cruz ,1953,  ,  ,  ,  ,29000,,,,,
2003,194699,,89,Shasta ,425000,  ,  ,  ,  ,3475000,,,,,
2003,194699,,91,Sierra ,24000,  ,  ,  ,  ,72000,,,,,
2003,194699,,93,Siskiyou ,595000,  ,  ,  ,  ,3135000,,,,,
2003,194699,,95,Solano ,159398,  ,  ,  ,  ,2391000,,,,,
2003,194699,,97,Sonoma ,528332,  ,  ,  ,  ,3091100,,,,,
2003,194699,,99,Stanislaus ,350000,  ,  ,  ,  ,8400000,,,,,
2003,194699,,101,Sutter ,59571,  ,  ,  ,  ,536100,,,,,
2003,194699,,103,Tehama ,930000,  ,  ,  ,  ,7440000,,,,,
2003,194699,,105,Trinity ,105200,  ,  ,  ,  ,736400,,,,,
2003,194699,,107,Tulare ,700122,  ,  ,  ,  ,9868000,,,,,
2003,194699,,109,Tuolumne ,203000,  ,  ,  ,  ,2030000,,,,,
2003,194699,,111,Ventura ,135195,  ,  ,  ,  ,1239000,,,,,
2003,194699,,113,Yolo ,133965,  ,  ,  ,  ,1136000,,,,,
2003,194699,,115,Yuba ,195000,  ,  ,  ,  ,2145000,,,,,
2003,194699,,999, State Totals,18778748,  ,0,  ,    ,172153700,,,,,
2003,212399,Other Deciduous,7,Butte ,2425,17.36,42098,228.99,TON ,9640000,,,,,
2003,212399,Other Deciduous,19,Fresno ,1266,16.51,20900,233.01,TON ,4870000,,,,,
2003,212399,Other Deciduous,31,Kings ,1223,19.97,24423,230.73,TON ,5635000,,,,,
2003,212399,Other Deciduous,39,Madera ,560,16.74,9374,222.00,TON ,2081000,,,,,
2003,212399,Other Deciduous,47,Merced ,2694,19.29,51954,232.51,TON ,12080000,,,,,
2003,212399,Other Deciduous,77,San Joaquin ,2060,20.19,41600,236.01,TON ,9818000,,,,,
2003,212399,Other Deciduous,99,Stanislaus ,6200,19.40,120300,240.00,TON ,28872000,,,,,
2003,212399,Other Deciduous,101,Sutter ,10046,13.52,135822,237.00,TON ,32189800,,,,,
2003,212399,Other Deciduous,107,Tulare ,1215,17.04,20700,231.01,TON ,4782000,,,,,
2003,212399,Other Deciduous,115,Yuba ,5960,15.20,90592,235.00,TON ,21289000,,,,,
2003,212399,Other Deciduous,999, State Totals,33649,16.58,557763,235.33,    ,131256800,,,,,
2003,212199,Other Deciduous,19,Fresno ,19667,9.76,192000,800.00,TON ,153600000,,,,,
2003,212199,Other Deciduous,31,Kings ,2573,8.09,20816,791.99,TON ,16486000,,,,,
2003,212199,Other Deciduous,39,Madera ,1010,12.01,12130,277.99,TON ,3372000,,,,,
2003,212199,Other Deciduous,47,Merced ,1869,20.59,38486,219.14,TON ,8434000,,,,,
2003,212199,Other Deciduous,65,Riverside ,40,1.93,77,1084.42,TON ,83500,,,,,
2003,212199,Other Deciduous,77,San Joaquin ,758,23.50,17810,209.43,TON ,3730000,,,,,
2003,212199,Other Deciduous,95,Solano ,295,1.63,481,415.18,TON ,199700,,,,,
2003,212199,Other Deciduous,99,Stanislaus ,1720,17.62,30300,350.00,TON ,10605000,,,,,
2003,212199,Other Deciduous,101,Sutter ,107,3.00,321,362.93,TON ,116500,,,,,
2003,212199,Other Deciduous,107,Tulare ,14094,8.28,116700,559.64,TON ,65310000,,,,,
2003,212199,Other Deciduous,999, State Totals,42133,10.18,429121,610.40,    ,261936700,,,,,
2003,212999,Other Deciduous,13,Contra Costa ,165,4.01,661,1010.59,TON ,668000,,,,,
2003,212999,Other Deciduous,17,El Dorado ,102,1.60,163,2300.00,TON ,374900,,,,,
2003,212999,Other Deciduous,29,Kern ,1962,8.52,16710,739.74,TON ,12361000,,,,,
2003,212999,Other Deciduous,37,Los Angeles ,720,14.80,10656,870.03,TON ,9271000,,,,,
2003,212999,Other Deciduous,61,Placer ,100,2.74,274,1083.58,TON ,296900,,,,,
2003,212999,Other Deciduous,999, State Totals,3049,9.34,28464,807.05,    ,22971800,,,,,
2003,214899,Other Deciduous,17,El Dorado ,63,8.00,504,573.02,TON ,288800,,,,,
2003,214899,Other Deciduous,19,Fresno ,1021,16.45,16800,1035.00,TON ,17388000,,,,,
2003,214899,Other Deciduous,33,Lake ,121,14.33,1734,585.93,TON ,1016000,,,,,
2003,214899,Other Deciduous,999, State Totals,1205,15.80,19038,981.87,    ,18692800,,,,,
2003,214199,Other Deciduous,17,El Dorado ,285,4.75,1354,184.12,TON ,249300,,,,,
2003,214199,Other Deciduous,33,Lake ,2593,17.16,44496,331.87,TON ,14767000,,,,,
2003,214199,Other Deciduous,45,Mendocino ,1994,17.77,35430,349.59,TON ,12386000,,,,,
2003,214199,Other Deciduous,67,Sacramento ,5666,19.40,109920,201.92,TON ,22195000,,,,,
2003,214199,Other Deciduous,999, State Totals,10538,18.14,191200,259.40,    ,49597300,,,,,
2003,214999,Other Deciduous,13,Contra Costa ,79,12.25,968,202.48,TON ,196000,,,,,
2003,214999,Other Deciduous,33,Lake ,50,18.26,913,680.94,TON ,621700,,,,,
2003,214999,Other Deciduous,45,Mendocino ,224,18.35,4110,527.74,TON ,2169000,,,,,
2003,214999,Other Deciduous,61,Placer ,47,1.98,93,951.61,TON ,88500,,,,,
2003,214999,Other Deciduous,65,Riverside ,19,2.00,38,989.47,TON ,37600,,,,,
2003,214999,Other Deciduous,77,San Joaquin ,549,18.00,9880,215.08,TON ,2125000,,,,,
2003,214999,Other Deciduous,95,Solano ,963,8.33,8021,217.39,TON ,1743700,,,,,
2003,214999,Other Deciduous,101,Sutter ,243,9.07,2204,208.85,TON ,460300,,,,,
2003,214999,Other Deciduous,107,Tulare ,463,5.42,2510,1300.00,TON ,3263000,,,,,
2003,214999,Other Deciduous,999, State Totals,2637,10.90,28737,372.51,    ,10704800,,,,,
2003,163999,Dry Beans,49,Modoc ,75,1.11,83,298.80,TON ,24800,,,,,
2003,163999,Dry Beans,999, State Totals,75,1.11,83,298.80,    ,24800,,,,,
2003,394999,Truck Crops,79,San Luis Obispo ,1883,3.07,5781,1535.89,TON ,8879000,,,,,
2003,394999,Truck Crops,83,Santa Barbara ,1237,3.25,4020,1711.99,TON ,6882200,,,,,
2003,394999,Truck Crops,999, State Totals,3120,3.14,9801,1608.12,    ,15761200,,,,,
2003,361299,Truck Crops,99,Stanislaus ,88,2.27,200,100.00,TON ,20000,,,,,
2003,361299,Truck Crops,999, State Totals,88,2.27,200,100.00,    ,20000,,,,,
2003,361999,Truck Crops,53,Monterey ,1150,9.57,11000,1463.64,TON ,16100000,,,,,
2003,361999,Truck Crops,81,San Mateo ,282,1.85,522,1040.23,TON ,543000,,,,,
2003,361999,Truck Crops,999, State Totals,1432,8.05,11522,1444.45,    ,16643000,,,,,
2003,171639,Field,53,Monterey ,157,1.04,164,609.76,TON ,100000,,,,,
2003,171639,Field,999, State Totals,157,1.04,164,609.76,    ,100000,,,,,
2003,264999,Other Deciduous,107,Tulare ,821,0.78,640,2700.00,TON ,1728000,,,,,
2003,264999,Other Deciduous,999, State Totals,821,0.78,640,2700.00,    ,1728000,,,,,
2003,363999,Truck Crops,19,Fresno ,2480,29.60,73400,564.01,TON ,41398000,,,,,
2003,363999,Truck Crops,29,Kern ,1909,18.12,34600,1060.69,TON ,36700000,,,,,
2003,363999,Truck Crops,53,Monterey ,771,17.77,13700,287.66,TON ,3941000,,,,,
2003,363999,Truck Crops,59,Orange ,412,19.67,8104,924.22,TON ,7489900,,,,,
2003,363999,Truck Crops,65,Riverside ,2715,16.98,46101,720.00,TON ,33192500,,,,,
2003,363999,Truck Crops,67,Sacramento ,263,12.40,3261,482.06,TON ,1572000,,,,,
2003,363999,Truck Crops,69,San Benito ,1785,21.72,38770,467.99,TON ,18144000,,,,,
2003,363999,Truck Crops,73,San Diego ,237,18.02,4271,564.97,TON ,2413000,,,,,
2003,363999,Truck Crops,77,San Joaquin ,1050,15.05,15800,574.18,TON ,9072000,,,,,
2003,363999,Truck Crops,79,San Luis Obispo ,837,15.62,13070,359.98,TON ,4705000,,,,,
2003,363999,Truck Crops,83,Santa Barbara ,481,14.54,6994,452.80,TON ,3166900,,,,,
2003,363999,Truck Crops,85,Santa Clara ,2241,19.80,44372,234.00,TON ,10383000,,,,,
2003,363999,Truck Crops,95,Solano ,461,18.30,8436,205.00,TON ,1729400,,,,,
2003,363999,Truck Crops,111,Ventura ,1647,26.18,43119,532.57,TON ,22964000,,,,,
2003,363999,Truck Crops,999, State Totals,17289,20.48,353998,556.14,    ,196870700,,,,,
2003,364999,Truck Crops,71,San Bernardino ,10,5.30,53,758.49,TON ,40200,,,,,
2003,364999,Truck Crops,73,San Diego ,11,12.55,138,557.25,TON ,76900,,,,,
2003,364999,Truck Crops,85,Santa Clara ,725,18.30,13268,377.00,TON ,5002000,,,,,
2003,364999,Truck Crops,999, State Totals,746,18.04,13459,380.35,    ,5119100,,,,,
2003,218299,Other Deciduous,19,Fresno ,615,8.52,5240,1111.07,TON ,5822000,,,,,
2003,218299,Other Deciduous,61,Placer ,14,5.07,71,1677.46,TON ,119100,,,,,
2003,218299,Other Deciduous,65,Riverside ,25,4.44,111,756.76,TON ,84000,,,,,
2003,218299,Other Deciduous,73,San Diego ,478,5.90,2820,523.05,TON ,1475000,,,,,
2003,218299,Other Deciduous,101,Sutter ,205,4.29,879,351.76,TON ,309200,,,,,
2003,218299,Other Deciduous,107,Tulare ,769,7.30,5610,1380.04,TON ,7742000,,,,,
2003,218299,Other Deciduous,999, State Totals,2106,6.99,14731,1055.69,    ,15551300,,,,,
2003,268079,Almonds & Pistachios,7,Butte ,500,0.43,215,2600.00,TON ,559000,,,,,
2003,268079,Almonds & Pistachios,19,Fresno ,7684,0.68,5230,2639.96,TON ,13807000,,,,,
2003,268079,Almonds & Pistachios,21,Glenn ,998,0.36,355,2935.21,TON ,1042000,,,,,
2003,268079,Almonds & Pistachios,29,Kern ,37995,0.72,27300,2302.09,TON ,62847000,,,,,
2003,268079,Almonds & Pistachios,31,Kings ,8600,1.74,14964,2522.32,TON ,37744000,,,,,
2003,268079,Almonds & Pistachios,39,Madera ,22900,0.55,12595,2532.04,TON ,31891000,,,,,
2003,268079,Almonds & Pistachios,47,Merced ,4272,0.27,1158,2599.31,TON ,3010000,,,,,
2003,268079,Almonds & Pistachios,71,San Bernardino ,315,0.10,33,5321.21,TON ,175600,,,,,
2003,268079,Almonds & Pistachios,107,Tulare ,11875,0.73,8670,2529.99,TON ,21935000,,,,,
2003,268079,Almonds & Pistachios,999, State Totals,95139,0.74,70520,2453.36,    ,173010600,,,,,
2003,215199,Other Deciduous,13,Contra Costa ,25,2.36,59,1269.49,TON ,74900,,,,,
2003,215199,Other Deciduous,17,El Dorado ,57,1.54,88,1235.23,TON ,108700,,,,,
2003,215199,Other Deciduous,19,Fresno ,18005,8.89,160000,776.00,TON ,124160000,,,,,
2003,215199,Other Deciduous,29,Kern ,2181,9.45,20600,595.78,TON ,12273000,,,,,
2003,215199,Other Deciduous,31,Kings ,1752,7.37,12912,732.42,TON ,9457000,,,,,
2003,215199,Other Deciduous,39,Madera ,810,7.78,6302,433.99,TON ,2735000,,,,,
2003,215199,Other Deciduous,61,Placer ,154,3.10,477,1070.86,TON ,510800,,,,,
2003,215199,Other Deciduous,107,Tulare ,18235,6.85,125000,684.00,TON ,85500000,,,,,
2003,215199,Other Deciduous,999, State Totals,41219,7.90,325438,721.55,    ,234819400,,,,,
2003,215999,Other Deciduous,7,Butte ,9873,2.41,23794,675.00,TON ,16061000,,,,,
2003,215999,Other Deciduous,11,Colusa ,2520,1.70,4284,719.89,TON ,3084000,,,,,
2003,215999,Other Deciduous,19,Fresno ,4531,2.80,12700,692.99,TON ,8801000,,,,,
2003,215999,Other Deciduous,21,Glenn ,7841,1.90,14860,694.01,TON ,10313000,,,,,
2003,215999,Other Deciduous,39,Madera ,1560,2.77,4321,729.00,TON ,3150000,,,,,
2003,215999,Other Deciduous,47,Merced ,2064,3.09,6377,750.20,TON ,4784000,,,,,
2003,215999,Other Deciduous,85,Santa Clara ,120,1.10,132,553.03,TON ,73000,,,,,
2003,215999,Other Deciduous,95,Solano ,1896,1.19,2260,668.98,TON ,1511900,,,,,
2003,215999,Other Deciduous,97,Sonoma ,8,0.63,5,820.00,TON ,4100,,,,,
2003,215999,Other Deciduous,101,Sutter ,22305,1.60,35688,727.91,TON ,25977700,,,,,
2003,215999,Other Deciduous,103,Tehama ,8848,2.12,18758,699.99,TON ,13130400,,,,,
2003,215999,Other Deciduous,107,Tulare ,6352,1.78,11300,543.01,TON ,6136000,,,,,
2003,215999,Other Deciduous,113,Yolo ,2317,3.71,8596,676.48,TON ,5815000,,,,,
2003,215999,Other Deciduous,115,Yuba ,12000,2.30,27600,710.00,TON ,19596000,,,,,
2003,215999,Other Deciduous,999, State Totals,82235,2.08,170675,693.93,    ,118437100,,,,,
2003,218399,Other Deciduous,19,Fresno ,2160,4.81,10400,1227.98,TON ,12771000,,,,,
2003,218399,Other Deciduous,107,Tulare ,1361,4.42,6020,973.92,TON ,5863000,,,,,
2003,218399,Other Deciduous,999, State Totals,3521,4.66,16420,1134.84,    ,18634000,,,,,
2003,391999,Potatoes,25,Imperial ,1829,14.50,26521,308.40,TON ,8179000,,,,,
2003,391999,Potatoes,29,Kern ,26459,19.98,528520,157.50,TON ,83241000,,,,,
2003,391999,Potatoes,49,Modoc ,5036,21.33,107393,110.80,TON ,11899100,,,,,
2003,391999,Potatoes,65,Riverside ,2359,13.84,32655,203.22,TON ,6636200,,,,,
2003,391999,Potatoes,73,San Diego ,203,21.92,4450,150.00,TON ,667500,,,,,
2003,391999,Potatoes,77,San Joaquin ,4030,20.92,84300,185.44,TON ,15633000,,,,,
2003,391999,Potatoes,93,Siskiyou ,2900,20.75,60175,110.00,TON ,6619300,,,,,
2003,391999,Potatoes,999, State Totals,42816,19.71,844014,157.43,    ,132875100,,,,,
2003,832919,Potatoes,77,San Joaquin ,865,16.25,14056,250.00,TON ,3514000,,,,,
2003,832919,Potatoes,93,Siskiyou ,200,24.50,4900,130.00,TON ,637000,,,,,
2003,832919,Potatoes,999, State Totals,1065,17.80,18956,218.98,    ,4151000,,,,,
2003,392999,Potatoes,47,Merced ,9537,13.63,130024,685.92,TON ,89186000,,,,,
2003,392999,Potatoes,99,Stanislaus ,663,14.78,9800,450.00,TON ,4410000,,,,,
2003,392999,Potatoes,999, State Totals,10200,13.71,139824,669.38,    ,93596000,,,,,
2003,699999,,9,Calaveras ,  ,  ,  ,  ,  ,1232700,,,,,
2003,699999,,19,Fresno ,  ,  ,  ,  ,  ,205411000,,,,,
2003,699999,,39,Madera ,  ,  ,  ,  ,  ,22125000,,,,,
2003,699999,,41,Marin ,  ,  ,  ,  ,  ,3566600,,,,,
2003,699999,,43,Mariposa ,  ,  ,  ,  ,  ,974000,,,,,
2003,699999,,47,Merced ,  ,  ,  ,  ,  ,540000,,,,,
2003,699999,,53,Monterey ,  ,  ,  ,  ,  ,844000,,,,,
2003,699999,,67,Sacramento ,  ,  ,  ,  ,  ,18899000,,,,,
2003,699999,,111,Ventura ,  ,  ,  ,  ,  ,210000,,,,,
2003,699999,,999, State Totals,0,  ,0,  ,    ,253802300,,,,,
2003,366999,Truck Crops,65,Riverside ,179,12.00,2148,155.26,TON ,333500,,,,,
2003,366999,Truck Crops,67,Sacramento ,360,19.20,6912,130.06,TON ,899000,,,,,
2003,366999,Truck Crops,69,San Benito ,101,9.91,1001,323.68,TON ,324000,,,,,
2003,366999,Truck Crops,77,San Joaquin ,3470,13.98,48500,150.08,TON ,7279000,,,,,
2003,366999,Truck Crops,81,San Mateo ,252,11.31,2850,196.14,TON ,559000,,,,,
2003,366999,Truck Crops,85,Santa Clara ,154,2.00,308,282.47,TON ,87000,,,,,
2003,366999,Truck Crops,99,Stanislaus ,169,14.20,2400,135.00,TON ,324000,,,,,
2003,366999,Truck Crops,111,Ventura ,72,13.21,951,212.41,TON ,202000,,,,,
2003,366999,Truck Crops,999, State Totals,4757,13.68,65070,153.80,    ,10007500,,,,,
2003,218499,Other Deciduous,107,Tulare ,201,5.77,1160,1280.17,TON ,1485000,,,,,
2003,218499,Other Deciduous,999, State Totals,201,5.77,1160,1280.17,    ,1485000,,,,,
2003,462999,,73,San Diego ,  ,  ,  ,  ,  ,5100,,,,,
2003,462999,,999, State Totals,0,  ,0,  ,    ,5100,,,,,
2003,318999,Truck Crops,53,Monterey ,1927,3.22,6210,1507.09,TON ,9359000,,,,,
2003,318999,Truck Crops,69,San Benito ,304,4.72,1435,1549.83,TON ,2224000,,,,,
2003,318999,Truck Crops,999, State Totals,2231,3.43,7645,1515.11,    ,11583000,,,,,
2003,367999,Truck Crops,53,Monterey ,238,12.61,3000,507.67,TON ,1523000,,,,,
2003,367999,Truck Crops,65,Riverside ,97,12.37,1200,540.08,TON ,648100,,,,,
2003,367999,Truck Crops,111,Ventura ,467,10.72,5008,494.81,TON ,2478000,,,,,
2003,367999,Truck Crops,999, State Totals,802,11.48,9208,504.90,    ,4649100,,,,,
2003,306999,Truck Crops,53,Monterey ,2785,3.12,8700,1299.77,TON ,11308000,,,,,
2003,306999,Truck Crops,999, State Totals,2785,3.12,8700,1299.77,    ,11308000,,,,,
2003,106199,Rice,7,Butte ,92500,4.05,374625,300.00,TON ,112388000,,,,,
2003,106199,Rice,11,Colusa ,127350,3.95,503033,320.00,TON ,160971000,,,,,
2003,106199,Rice,19,Fresno ,5180,3.75,19400,250.00,TON ,4850000,,,,,
2003,106199,Rice,21,Glenn ,87793,4.05,355562,300.00,TON ,106669000,,,,,
2003,106199,Rice,47,Merced ,4807,3.46,16612,254.33,TON ,4225000,,,,,
2003,106199,Rice,61,Placer ,14500,3.50,50750,310.00,TON ,15732500,,,,,
2003,106199,Rice,67,Sacramento ,10768,4.10,44150,317.60,TON ,14022000,,,,,
2003,106199,Rice,77,San Joaquin ,6350,4.05,25700,216.03,TON ,5552000,,,,,
2003,106199,Rice,99,Stanislaus ,2240,4.07,9120,253.95,TON ,2316000,,,,,
2003,106199,Rice,101,Sutter ,93654,4.32,404585,314.67,TON ,127310800,,,,,
2003,106199,Rice,103,Tehama ,600,3.00,1800,300.00,TON ,540000,,,,,
2003,106199,Rice,113,Yolo ,37303,  ,  ,  ,  ,39899000,,,,,
2003,106199,Rice,115,Yuba ,35580,3.90,138762,314.00,TON ,43571000,,,,,
2003,106199,Rice,999, State Totals,518625,4.04,1944099,307.67,    ,638046300,,,,,
2003,171069,Rice,7,Butte ,4055,3.95,16017,359.99,TON ,5766000,,,,,
2003,171069,Rice,11,Colusa ,6670,3.95,26347,360.00,TON ,9485000,,,,,
2003,171069,Rice,21,Glenn ,2047,4.05,8290,300.00,TON ,2487000,,,,,
2003,171069,Rice,67,Sacramento ,1175,4.09,4800,360.00,TON ,1728000,,,,,
2003,171069,Rice,101,Sutter ,5586,3.57,19950,260.01,TON ,5187100,,,,,
2003,171069,Rice,999, State Totals,19533,3.86,75404,326.95,    ,24653100,,,,,
2003,198199,Rice,35,Lassen ,170,0.80,136,800.00,TON ,108800,,,,,
2003,198199,Rice,89,Shasta ,3600,0.58,2070,780.00,TON ,1614600,,,,,
2003,198199,Rice,101,Sutter ,2261,0.57,1289,840.03,TON ,1082800,,,,,
2003,198199,Rice,999, State Totals,6031,0.58,3495,802.92,    ,2806200,,,,,
2003,104999,Grain,35,Lassen ,100,1.00,100,110.00,TON ,11000,,,,,
2003,104999,Grain,93,Siskiyou ,2200,1.25,2750,70.00,TON ,192500,,,,,
2003,104999,Grain,999, State Totals,2300,1.24,2850,71.40,    ,203500,,,,,
2003,171049,Grain,93,Siskiyou ,200,1.25,250,90.00,TON ,22500,,,,,
2003,171049,Grain,999, State Totals,200,1.25,250,90.00,    ,22500,,,,,
2003,158269,Safflower,7,Butte ,700,0.80,560,269.64,TON ,151000,,,,,
2003,158269,Safflower,11,Colusa ,9350,0.80,7480,270.05,TON ,2020000,,,,,
2003,158269,Safflower,13,Contra Costa ,287,1.18,340,244.12,TON ,83000,,,,,
